pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,pca_57,pca_58,pca_59,pca_60,pca_61,pca_62,pca_63,pca_64,pca_65,pca_66,pca_67,pca_68,pca_69,pca_70,pca_71,pca_72,pca_73,pca_74,pca_75,pca_76,pca_77,pca_78,pca_79,pca_80,pca_81,pca_82,pca_83,pca_84,pca_85,pca_86,pca_87,pca_88,pca_89,pca_90,pca_91,pca_92,pca_93,pca_94,pca_95,pca_96,pca_97,pca_98,pca_99,pca_100,pca_101,pca_102,pca_103,pca_104,pca_105,pca_106,pca_107,pca_108,pca_109,pca_110,pca_111,pca_112,pca_113,classe
-0.6041541782217743,1.6544132246778893,1.1823002034280818,-1.5898472894649869,0.9082590098120117,1.2107780195966609,0.3746117491315097,1.1064025941615023,-2.075725174888866,-0.6851334895354564,1.5879121443126056,0.5764117352632999,-0.5664695431740417,-2.3995166365864904,2.725857534668288,-0.6902805251391786,-1.621183566351914,-2.8276379215559526,0.5813198754137154,-1.3025354874863257,-0.4218371727232664,1.0610763668412366,0.7801384482056889,0.889285515370471,1.297755508835256,1.6888124739405082,1.8025446206960432,-2.127599010722765,-0.03578213816797318,0.7449802339737261,-0.9835470412357562,2.7102293259245482,1.4605692136407344,1.867073578159034,-0.9736958444250443,0.5964690155394003,0.949983986698559,1.074150153372011,1.1742182114550337,0.23500973477525422,-0.9973868533767605,0.2318889990854108,-1.5172371411847665,2.1794830107418943,-0.08100996894352502,-1.969540933340483,-1.3994381975743935,-0.5178854010610878,1.9421604443406817,-1.1438840094994258,0.04574737131776679,-1.4504494411077606,-0.050716374765103635,-0.920792592793363,1.1998546098541891,-1.855238729103947,-0.19601290466808616,-1.421521349121311,1.5150396642960478,1.1181607883565257,0.534378042906784,0.6439223674117935,-0.25082556043112947,1.4802267531390934,1.8044167093369043,-0.9503235599944413,-0.3871349649138275,0.5614429902009377,2.029189241564102,1.5872276321292553,-0.03643703394656404,0.7398003219235147,-0.4869876758402511,0.024909414807321142,1.330197437532491,-0.4167332916549191,-1.918781899018451,-1.0300991824910941,0.3464033793152027,-0.7838928789275845,0.18845777728204915,0.05451150140247168,1.39211500329203,-0.5637399657411781,0.2698415657951169,-0.003900369629224548,-0.9646030852656835,-1.2836950368221063,0.7259220982521294,-1.1756314530713738,-1.8312923653355082,-0.7926001580440016,-1.0659972713091244,-1.991384772516254,0.8503249705483492,0.8919790656493451,-1.336084711151061,-0.3417120292253632,0.7492106519539288,1.3296200915159913,0.16592864877187616,1.137818180766797,0.5064003642778708,-0.796275002867605,-0.997556254270156,-0.9744593216916241,-0.30647996031028524,-1.772923529439401,2.109878379492317,-2.2403484269649057,-0.4888400712769375,1.922342122426638,0.10907738051468562,-0.3445536089178767,beagle
2.241562745475495,0.680356982629875,-0.1275215935674302,0.7148632342984983,-0.6370924146925296,1.3210813511998516,3.3896561306420527,1.1608019440148525,0.4407235583323618,-1.710486930607975,0.22187823860374623,0.22289353288992503,1.0839806878624894,0.8440081278096464,0.9221038624518405,-2.1797965414311835,0.6200973815384915,0.37509937228862483,0.30742031757965177,0.2318239375502137,0.6347879831890908,-0.45746439238075104,1.1360579047568211,2.2589537895479994,0.6200520959142082,-2.286380331264041,0.788191137137303,1.1763706483766347,0.5086297845715346,-2.0637267504699497,-0.16350215548924338,0.05411539690375357,-0.011860706626651923,-0.01705736346558278,-0.835022262530764,-0.07963174190489496,1.655183435050233,-0.5552794309675967,0.7097489314009124,-1.5960178978289001,1.0275680550076154,-1.1394267068797426,0.04387438898863146,0.7284945227708838,0.3211018182019566,-0.49160287834893573,1.2421293760581669,-0.3324010076650973,-0.09314561762660957,-1.2236908133667592,0.18002366500957506,1.0531119559824724,-0.20991734470239995,0.8911289183127259,1.483920977581458,1.5589654516035334,-0.4783530632964166,1.2929512811704038,0.8874902379422425,-0.0052676340069396175,-0.5423840022404761,1.5816710602467128,-0.13147493245931913,-1.469623168495873,1.24249184856193,0.8375002866912629,-1.4641877662003284,-1.0196871175096884,-0.5023415461292404,-1.3574391826428032,0.47328077309353767,-0.04796244442020202,-0.8637513680861292,-0.7982732498519114,0.013224197866708852,1.7975435580531147,0.08962990693497987,0.2637270072549439,0.20114363845469588,-0.05938469799699525,-0.9032230720407617,-0.14311546415169227,-0.6937145474832523,-0.1410857589674591,0.20495705222005633,-0.7450027780959556,0.5767226009206311,0.17501701444681336,-1.7169425824112376,-0.13239519261388305,0.16700320403131658,0.6510037645516603,-0.6444985555069261,2.241079342504072,1.1222712741460366,-0.06789885779062058,-0.19633880593108646,0.0646540626290047,-3.010963738256219,-0.4547999700341781,0.4367749792421696,1.5100875818015504,0.4259279836486344,-1.0789382571410506,-0.5886420857715682,0.6012904717798963,1.3985363450949246,1.680694337916181,1.1900177966407324,0.67218730476742,-1.2287697049813373,-2.263961678349712,-0.3271849750044489,1.2379577336730518,Siamese
-0.5908446450862586,-0.996023543396629,-0.7123273607832596,-0.08428530228345954,-1.153346165449861,0.0873845611213382,-1.0703653677344427,-0.3653769439512628,-1.0590184124248945,0.7278573916841966,0.6348782931189216,1.0910534661624507,0.24269112506325763,1.3198569882810307,0.4942697869876849,0.9442695040289661,-0.2836881089409206,-0.28510407703956897,-1.031872111513255,-0.46009115801777195,0.7649945756799674,-0.7933809425616927,0.7956388275450527,0.0991928321395105,1.3547377395826012,-1.3245529659157227,-1.9485395762054623,1.3521238381915734,-0.25171182579142104,0.6468934844987386,0.996084882041594,-0.007950551759637997,-3.2377939902221557,-0.2103708500967132,-0.29574345255959467,-0.35082938634565664,-0.21608169964365398,0.5037608443412418,1.7963974665017508,0.07676411838851802,-0.5941826615750361,0.7385177022095124,1.8185030867219343,-0.5965875596316457,-0.5194401568819358,-0.2895536734386063,2.2175980006749354,-0.6162798504165409,-0.11482657532049101,2.3425175907560503,0.7850287731458795,-0.3767629479970999,1.626233186592084,0.9489622690917864,-0.23663027565505873,1.8677611192246033,-0.2827806644636796,0.24371566035687892,-0.14274971228648617,1.9660458787974466,0.7809066946744424,0.10806711074166975,-0.4195322628242905,-0.008737633275377361,-0.4688093331172987,-0.6846775989739871,-1.2674778069884634,-1.0387761198618222,2.0416248499566163,1.566354898099755,1.0793332111109522,-1.2021172785709753,-1.0111334691460658,0.3070302565080307,-2.4355050294429534,-0.6418073699703808,-0.2074367189200283,0.8361469209317327,-0.31480415909990295,-1.6558283098510356,0.38814036849396516,-0.614062872901804,1.3679910036537728,-0.6432795284533721,0.6828752540975701,-1.8053931656389102,-1.0988448306715792,0.47977474694475253,0.47965382717593336,0.6991201863309264,0.018287495303113473,0.6640622255893848,0.23458351212040648,0.7186355919447323,-1.1502483154229737,-0.5891708001878996,0.6616151675307327,0.5847693984162528,0.14687931090706116,2.4402767996668637,1.708857111202617,0.11206266818621766,-0.7499960558116088,0.27712457610070773,0.3646679061370194,-0.49644221203370964,1.0867474132994341,-0.11817793722624677,0.26927225808431615,-0.11574558860195444,1.077706929920985,0.5936042380363213,-1.4046198106068122,0.1407723239227463,Siamese
0.4902023783537579,2.117704250819565,1.154838884288996,1.0276939687656481,1.9175443882383747,-0.8925685352995846,-0.4993311434361004,-0.9083265125971831,0.16732156105427157,1.8357201174724365,0.022898302317196823,0.20791091815828694,-1.3791101655758693,-1.5444951417432786,-1.0040548466573074,1.6571202951198014,-0.12246963407316107,-0.6745912450727285,-1.2015808921728106,1.1324448408907521,0.7394414194116864,0.9342460267889188,-1.1803631604562876,-2.8788700951474886,-0.07788879893739054,-0.4570599663050459,-1.220444960245707,-2.4299070952409094,-0.19822492523876087,1.0705426673334024,-1.556493645601449,-1.407457410300631,-0.5961198766501211,-3.295018402627127,-0.18903394061028658,2.01534287570447,2.355422333601613,0.5056761509291988,-1.5611534255560062,-0.484392503452438,0.6318327489094464,0.02418258705077423,-0.11808947855444003,0.5615597737429808,0.6987308367546655,-0.031365425601224656,1.289153278097971,1.6367056674242177,0.3972448074997626,-1.7702121034219114,-0.2084852225700112,0.6711700101290554,-0.34403016046553475,1.3779904147159108,0.6266398116392178,0.23960673894180942,0.3224836787988481,-1.5846463454293207,-1.6266384899628106,0.09787272442592881,0.8504110892750002,1.1300300668492458,0.4901186614044221,-1.283238776443422,-1.4873606878765377,0.0022632013155394733,0.19548667066016726,1.8934178930285617,0.28580185216770776,-0.36926442499313095,-1.0112111108877706,0.6509438556028411,0.4482826246587233,0.9209766080860706,-0.1412690687415643,1.6736396302364045,-0.7767604088753682,0.23673805565775768,-0.10131843250402767,-1.6728685862817874,-0.04755932862892863,1.1049807869712027,0.024508121925527884,-1.8887510650341153,0.7928760851961014,-0.7226857558315419,-2.183250308504636,2.006108288679265,0.5913108900530919,-0.9709442941177628,1.7568357449140906,0.2649911111413157,2.1672526495296296,0.8130667054775845,-0.08841904381621683,-0.21780033142408076,-0.8247808431898592,-0.3954425251783001,1.5436781264494763,1.9159523086291859,-0.10105134398865878,0.22106307345977935,1.274276446816857,1.2396434626482808,-0.18291565266629073,0.6818548045728231,-1.4282328424255444,1.457686161595625,-1.5685826570167263,-0.27461358357050697,1.6361486146351818,0.9393013819029087,-0.9517254931285539,1.0866198630261077,Siamese
1.0056479738076578,0.7781878371164155,-0.11926706729362788,0.1335118185611171,0.8278883543074431,1.5382742754891452,-2.1535076310783623,0.9335924250646137,0.9096225885533635,0.2294471705468572,-2.5488140597806743,0.10345916831970559,0.501889888692601,1.4722568908607867,-1.2188467658353437,0.36485104007182967,1.4430729760680168,-1.9812025053327613,0.11004943774223566,-0.18522816778740964,-0.21635975041550423,1.4719271223335402,1.6254270707051477,-0.896162469833343,-0.42899619095169006,-1.4158033998637276,-0.35809945766929097,0.38849194206868054,0.20024458541969542,0.471714879014956,0.17346312461592142,0.9623275884403205,-0.09559432796304536,-0.5407537091789537,-0.03830823180287094,-0.25361685526905503,0.6458134808321859,-0.12240695617546664,-0.8968585302118703,-1.852321720228893,0.49348608115271536,0.45135332625787555,0.9697049383523818,0.05433357849924158,0.39994291241355784,-0.1929089561561083,-0.8454355073245119,0.17205163561284242,0.09862999947714693,-0.4213461005937001,-0.4675073294579398,0.5321438275715688,-0.6444373835774886,1.2225829624739006,-0.000620349244087223,0.16244620230912582,0.7862591994975101,-1.2635610115544549,-1.0073752774411147,-0.8023309581901382,-1.0259780375473986,1.0988461045334605,0.5517688482233044,0.1546175681753004,-0.41993925399661364,1.2018276017266771,-0.3908289406733287,0.2382992836866289,-1.1239397991145454,-1.4213628598946229,-1.0564635134924756,-0.03473067813147991,-1.7690358453985782,-1.215633484711351,0.4741437772633274,-0.06471826689270439,-0.32567638750504374,-0.609464679110179,0.518505507176833,0.006064139649073192,0.08472815054302404,-0.41242309606198,-1.1253969157906512,-0.5509711069831095,-2.28917554498365,-1.2489486222489956,-0.6099901928835332,-1.2743299660173375,0.16776258569157648,-0.9446525732330768,0.4223407802758854,0.44685863021659367,-0.3041988215119279,0.10285824789640814,-0.4347777219957239,1.2039782811101514,-1.1350320985857338,-0.7007023769741405,1.0138269834154825,-0.1676349243848492,-1.0819647825915233,1.2402405959423184,-0.8866082962534827,0.5031086860968935,-0.07390293195814712,-1.6714195822623439,1.632578851560311,0.24055316345703723,-0.9561763457874005,0.2678964497966031,0.4227083436721259,-1.34677571341034,-0.5196531559110863,-0.5035099951578972,Siamese
-0.7869489939380581,-0.9762178148804357,-0.48896170097735575,-0.9657069898466503,-0.3425486714051273,-0.3198531740263856,-0.9308539899463215,-0.006501606153814541,-1.7770033516574655,0.32916479644485125,0.2771938274383653,-0.8238416433602694,-0.5780420348230079,-0.5042041314472727,0.6391587988320987,-0.3649484265920376,-1.2872311942896402,0.4763725555092047,0.30870429620349854,0.07826065984776144,-0.8593403310943294,-0.4827315894568962,-0.4601490278487173,-0.282189129144535,0.8593755510715693,-0.6179289625638636,-0.16898347496139265,-0.11556395467668772,-0.45501040686536165,-0.1735581886085567,1.5298867517943802,0.8062090520168387,-0.3494261718812501,-0.42734028038531013,0.3417874956103552,0.010009079130409984,0.8131784512656034,-0.6424879522657789,-1.136724382650064,0.40913349312198666,-0.42097171394320665,-0.7522431368253103,-0.9786052669839218,-0.6733027717938009,1.5397235709328028,-0.0802752915254189,0.6375568202495843,-0.9231857463094739,0.37131386498961766,0.6048289272210345,0.17021975375554899,-0.028523718880137536,-1.0410175349085626,0.2365229009470448,1.1221841276729283,-0.4103802570917339,0.2822668072547424,0.5040470954642008,1.6085435911550003,-1.0998014001816758,-0.12175537902550247,0.2146489057680896,-1.0253619631528847,-0.7700139359642574,-1.162436493761283,0.5565698443421151,-0.5585476037539585,-0.9161472920697437,0.8666449916908693,0.6918842433771438,-0.14691666026114153,0.7309145101497556,-0.6015438316967305,0.48472037559538483,-0.17630313352647073,1.3700130489195623,0.3890626009439076,-0.9621597745197841,-0.5720315375457158,0.9559352355661092,-0.7839741585716193,-0.7983393645052868,0.6363942870069963,0.6155882820813505,0.7144009366611408,-0.6862159253711013,0.33776164312394225,0.810919999089309,0.7143556649012204,0.12986944048334018,1.1510044981232754,-0.3811227228989994,0.6503955067524568,0.2342086550410147,0.2823112599681378,0.8534710172194144,0.19563555337457197,1.3671914053268237,1.2685063794404337,0.8327862474102041,1.2490893712805742,0.21233220733632072,-0.6148399022906031,-0.0046085759262157605,0.12416528422269897,1.3455537827717863,0.2573324809501394,-0.908211354992901,0.16622008869351262,-0.9956364855605879,0.7727657500983623,0.23040019947231874,-0.32061641438123656,-0.3275011188037097,Siamese
-1.0869052320684445,0.37291935678262,0.5464648576897664,-0.0028658487749066547,-2.230833372066464,0.4376551041425869,-0.7776580364445722,1.7928252460351972,-0.2804047514457765,-2.0062566323941935,0.21684060572207042,-0.13420603112002621,-0.15085714552914117,0.6420644399677586,-0.2769895614897782,1.3810103916275593,-0.17660032000485082,1.0634673015486111,0.15089890236475653,-1.128194081173421,-0.5004219152465234,-0.9882458274525434,-0.6774653831919403,0.30893915899810814,0.9748192750997434,2.348689356877348,-1.684705790202724,-0.6029900585345309,-0.17642095990447196,0.10508253265982359,-1.3914161258747255,-0.2651764357861114,0.730698411768119,-0.7008720107982638,-1.6637182214513704,1.2296331667731912,0.7961565769521911,0.34454689786347603,0.13054456530340847,-0.12085054653733182,-0.018656429096986123,-1.7544881082006536,-0.21244039648528237,2.3729685280799844,0.015798414948904924,0.4777363797050967,-0.20320098777937684,0.553248464140445,-0.9745703620687265,0.009286231417980592,0.6372950774356472,-0.6705130951520224,-0.9702245245506881,1.0713931315318201,0.8251197250102599,1.6083428029715245,0.21712520905391935,-0.9116682735338275,-1.0543447580498062,-0.35431431120846163,-0.7024001618693474,-1.3619344339117032,1.1979766618092647,-0.38099903952767483,-0.5827229916124377,-0.7155792864680545,-0.4578869963075756,-0.6283430246014798,0.30814596969882346,-1.5074039823307332,-0.4816885086101769,-1.4694952848809772,0.03743260264979711,0.29835608072223646,0.05597920671872846,3.0716163821494833,0.402619559868385,1.5299556148226543,-0.7409409441147694,-0.7279402867317224,0.7689125595531852,1.8860783354193116,-0.04376354546231689,0.7283816415198843,-0.5621751574088713,1.108056404494892,-0.28036138139344857,0.16458326349735378,1.5338962797921993,1.83677156045453,0.48710437020057223,0.011105525613596769,-2.4983410888032407,-1.1171626390364193,0.17535820433004534,-0.2990672075927395,-1.8471789365028743,0.7046582742475451,-1.181505179892045,-1.1237417710876565,-0.2062005117238915,1.1578206993249682,-0.009063532019571127,1.2990773391280726,1.1055395966765975,-0.8604141635687989,1.7065775051476035,0.5499694761267404,-0.008969456380389013,-0.9054381084790206,0.7862855748837777,0.42899715340276523,0.1648854013364501,0.25117075855947835,Siamese
0.459887397423281,-0.7570307873147696,0.016202694737019307,-0.1605224441165811,-0.5947799201242104,0.36549131382962996,-0.22418854468007784,0.5822963098698293,-1.145160121160769,1.1635191157894882,0.28019119339772763,-0.049395015931050376,-0.06322001053570374,-0.16200163108045773,0.9806297662835726,-0.27315774815487226,0.9940596975623813,-1.318747885357315,1.389777738727664,0.7102995892431517,-1.3344737274411411,-1.836088883413456,-0.9141644361835641,1.3051077208990138,-0.146936547520934,0.6963930268542604,-0.45724926858080606,-0.06844146512213908,-1.4794376371256477,1.6559006276899977,-0.45387699765434003,0.8296993249135536,-1.0117256578430993,-1.1975210661517057,-0.4652264689847936,0.10222660985189631,0.7813800014301956,-0.775326305049658,-0.4965526892097705,-0.25587358860620063,0.6051013670594756,-0.4590729705020399,0.7476261698695373,-1.0879750713845942,-0.22726550593743686,-0.1425769303470186,1.0405993347805549,0.9535887323369436,-0.6886265343368366,-0.24926731887902548,-1.5063054863271033,0.07119099451251892,0.4794450887367961,2.6084973617199805,-0.03682256103169188,-0.23940937015466435,-0.006455030567064021,-1.316786752749922,1.0855395621895583,-0.18143989890365794,1.0212577417365394,-0.5071692791868591,-1.0626955130901266,0.7285075001683566,0.2941562806762134,0.1338143659004718,1.095031468961229,-0.08178618508609013,-0.7771993027888383,1.3991145752370517,0.34468147155604595,1.3393659118237005,-1.2251622112080836,-0.2453052500853148,-0.24153233620377434,-0.7425163603377852,0.011101277697766034,-0.7472125751109387,0.3825124452230694,-0.5061936478174505,1.3363582331665096,0.6167324863579686,-0.8523400846030157,0.8352187002650637,1.0952373199384746,-0.8876207226169777,0.09569405610804661,0.8597364014132608,0.1651619621731469,0.868031222551902,-1.041984429547647,-0.7228598031981391,1.6936340364769602,-0.6951189377297248,-1.2386543355331572,-2.3727527186654807,0.1568273193403753,-0.6083997538110726,-0.9958620671890971,-1.782149198053144,0.7889777616893596,1.0361246214141127,0.20205816689536066,0.6413171317733646,0.17726048508520953,1.3014727735771559,-1.6417506422034096,1.5668316799523072,0.016860508692228215,1.3711332496396729,0.530578338939441,-0.053848594126820075,1.4268307236460094,-0.6863831076740039,Siamese
0.5498141632138259,-0.7332740188668618,-0.5727003604600495,-1.9207715594762733,0.7761603329636085,1.5227380682268479,1.3185645572309512,1.1063984598532386,0.14684927086476235,2.0947426483678857,-0.5020035703899519,-0.9224688220930888,0.5924318811785935,1.4243455518764085,-1.0764582262033908,0.9808681582618423,0.7824974987504278,-1.3403761793531397,0.4548695229874762,-0.5277342278415152,0.011830120346663057,0.2935814497796752,0.3929162152579754,2.622070700191581,0.049962219328973816,-0.33437376373247074,1.4622512326275463,-0.4831509726497869,-0.7172538989268143,-0.39385174752355495,-0.38048914427621416,-0.33709837820153116,-0.017619755403455315,0.41742097836767283,-1.2437154564911166,1.2364009629733355,-1.4168503396783885,0.6279150955374951,0.28314223336145317,0.9149677547171188,0.7022502396627707,1.0524968012059794,-1.4866085877385167,-0.0813600915634914,0.08330598341912859,0.42977821342916933,0.7606770831296038,0.08455416942574583,1.601417476702609,0.516681751501121,-0.7447387459202103,0.6307022222319097,0.8534279990629781,0.8966073861443145,1.3314648438546033,0.18389820230726445,0.6903021544449938,0.4011927015462206,-0.014977450566939235,-0.7207070482293862,-0.48155814800715396,-1.583351181762338,-0.20054057574774584,-2.0424546070307334,1.191887140869728,-0.904050767583934,-0.4017516467756194,-1.1593355879290808,1.9776576750492634,-1.1722390241627991,0.08082420583508125,-0.2948890348901436,-1.6740320427341981,0.5063253423978878,0.8834338552231275,-0.2980708928637314,-0.07948256780561423,-1.248537556024179,-0.24474026042306474,-0.4699142450125808,2.4185312066776103,-0.5137491616420089,-0.7782871119734714,-0.8610984706357283,-0.5822766350533713,0.6378716008182956,1.1227180475731224,-1.1936595772717153,1.4751881234032038,1.1118563485583324,0.21265985793649933,-0.4744660413132559,-0.5513149591827807,0.7992021522613192,1.6022177739166783,-0.30763067588325976,0.1080208029787449,0.5486234638853954,-0.40395934156370883,-0.4012135139481957,-0.681437990389285,1.7771125227037792,1.4987237620302196,0.9276878193505963,-0.2447571885041352,0.20209629632090292,0.20767339497551685,-0.8068113625961433,0.8694291157883828,0.2536115727814783,-1.2296210000072658,-0.9554959963158522,-0.009116277796733994,-1.5924611243495799,Persian
0.832022280375414,0.7870153275062021,-1.9441323160676416,-1.2784541178708773,0.8406387718674792,1.44846291287862,0.5717324706126715,-0.35394158130595116,0.4695985708802425,-0.5981377163028021,0.14881070688487835,-1.0379981192483638,1.1000139717664936,-0.11415072272698011,-1.1157902717147827,0.15954562008364762,0.22402225813345075,-0.928735263630398,-1.434596064887521,0.06495006186831351,1.7295369357334032,-0.3902004502927174,1.6327667259555239,-1.8584994758601918,-0.8993378709813242,0.09841495400016372,0.5453283047931734,1.6186372223128556,-0.09196742560317006,-0.9698973655144123,1.715623580639482,0.6425624794446291,-1.8919074779376293,-0.47487282302807654,-2.6366062808309927,0.77651367687324,-0.37546089342889905,1.404918036773895,1.7511796971052174,0.6812423466001294,-0.13598143581580233,0.6934951232714763,0.04942797169109767,1.81189991176198,-0.07755555509048029,-0.6119735024801788,-2.099849936562903,2.6329360878051142,-0.2285061912250508,0.044068494881121044,-1.6567661126059192,-0.5088112868232917,-1.2865990018299451,-1.172110845805456,-0.26567262669834013,-1.218379816449044,1.6253898805783693,2.5768716386560486,2.4369299021038135,1.8942528859806531,0.39949943492847195,0.3837190448090075,-0.46958473084222685,-0.24720636563567452,2.4256006901134226,-0.8019645009036176,1.115235591071158,-0.9264896436013065,-1.560822999246577,0.08728493450514122,-0.4141302488899556,0.46042400376334747,2.2053709482437798,-0.8813989799642746,-1.2487240064529037,-0.9850075123856366,0.0574889381155036,-0.6114542089257695,1.0519270041119522,-0.09015475274110543,0.3569311613146099,-1.6442458366371084,-0.631044757905739,-0.8326473206932602,-0.4517492285467217,-0.04691999822744041,-0.4271524784298405,0.5795501029967112,-2.9311857063610613,-1.5319311277151253,2.9613594707895166,-1.3257375695993558,-0.7390201941096005,0.049008399485746895,-1.0406449769212636,-0.7534778667728331,-0.071195298671513,0.6024375977205482,-0.694798377194464,-0.2280512071873141,2.078065389662177,2.8083889053873805,1.4550680030929302,0.9431859588299192,0.4176319644639274,-1.1898330110239386,-0.5761900312764275,0.06495369318968128,-0.054124707976924875,0.38305288103918306,1.3751810105198246,1.2844619318711314,-0.24419249124367146,-2.5010457200538467,Persian
