pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,pca_57,pca_58,pca_59,pca_60,pca_61,pca_62,pca_63,pca_64,pca_65,pca_66,pca_67,pca_68,pca_69,pca_70,pca_71,pca_72,pca_73,classe
-0.6448067631404688,-0.3181356989111658,1.2225744774635778,-1.0994686070037847,-0.013156476265138313,0.19926713697578105,0.4123498408018325,-1.2037955264306304,1.2302357423738157,-0.411468742954219,-0.2216370931041853,2.1436911991294463,0.3586344027545641,0.9718888315291005,0.955059263482438,-0.016972818244178185,0.010595617213850144,1.4058313649092975,-0.31713670886423195,-0.5674301460011254,1.081394500223551,1.5708872557627103,-0.6941368933463153,-0.9109270392817324,1.345055258303829,-0.5611546629286607,0.7519319710442945,-0.5636338440472942,0.06518936255042428,-0.3165958277404417,0.13412175622697833,0.9027922781716239,-1.6448445546843524,1.3889862342230102,-0.8256996407829497,-1.4825344055980496,-0.7025286798763155,-0.7303821763305893,-0.7585459386411766,-0.02455009549416685,-0.6033367374603065,-0.8825102155328552,0.7657651139717171,0.5269839043741096,0.19232570015498676,0.17179671614776704,0.8884304043952099,1.4667499065079863,-0.3755789088890165,-1.510702141519102,-0.1677473924663694,1.1195676718679797,-0.8389465334512192,-0.408845947892536,-1.478190770152217,-0.34149063812330793,-0.06069155829484862,0.4712728052104201,0.21826794365234345,-1.7029730985421394,-0.9173085831255611,0.9273602500417917,-0.9798030195638027,1.0028253257843311,1.695027354952585,0.26662069386991655,-0.021689665493269235,0.5948759343224308,0.4887026647791166,0.47517141399489193,1.0584463835413636,0.6846951164494963,1.1167690353210513,0.5498250886788958,wheaten
0.31570686826426847,0.05039221312790272,-0.01939699285482789,-1.6307432410996743,1.1719531529873786,-1.8292414652605695,0.0682053014064459,0.37603986211724244,-1.1645802943220014,1.6249693404552457,0.9065722425678664,-0.625698445123401,-1.7442291704226998,0.10758753917408971,-0.4150071802789651,1.6132412185039964,2.2051777957534817,0.7192587377072249,0.7443984991257496,0.3227494617227093,-0.6030673009436696,-1.638410852046588,0.4878924682612834,-0.07928765995200442,-0.24005932469708482,-0.5585705425839805,0.5969308461429652,1.2965423633316302,-0.12319070055057171,0.14347542335983585,0.6282160032089608,-1.5175373112168977,0.4212989386682325,0.3636702108800426,-0.24636653386781698,1.9243896716755593,1.044863916889461,-0.47701727277606065,-0.9255750327620632,-1.4388139823819035,-0.22407007185247366,-1.6062120923705006,-0.39098013044545044,-1.3541270257401434,0.19113515759814365,-0.022857795336688462,-0.048624281479097684,0.9440087077017588,-0.41323627308985167,-0.21480909491323466,0.09153872431546431,-1.9834399556920186,-0.709518374142323,-0.11494874768289155,-0.46537252653740013,-0.9337879029872727,-0.31227121882272246,-0.2815970260301215,-0.7817309357529904,1.1208674120090314,0.7208332957937876,0.37680446008693735,1.7623982366677926,-0.47352070308695476,-0.3046002696641549,0.024608065349838948,-1.115873640152819,-1.8679871966697705,-2.2432963303577433,0.4961052988226573,0.06762177876441341,0.07929080305572375,0.21482859595023412,-0.7525021883044533,leonberger
0.355440555807155,1.0695892600189836,1.2682745362870929,-0.27392705296569425,0.3361210696007114,-1.1277436260999945,0.3620209176403712,0.42868954178751734,-0.172125278226123,1.8632773850583593,0.1965552765069366,1.7336658911289244,-1.24565635609032,-1.3834068068082006,-0.16035086826206968,0.41729814925206843,-0.7963030139468676,0.14019812604741586,1.0670070667281877,-0.9162915966324192,-1.9208586864841604,1.0954467812388,-0.9147173875164921,-0.507207833605937,-0.17157730455604533,-1.5515192390311674,0.6490543015327798,-1.0899288124624886,-0.47017582511714145,4.031459400893053,-0.6580839278940094,1.8967660863023952,1.8227129461084066,0.3077720514141031,-0.5154462598069364,0.32068376629129364,-2.0554053260022678,0.7785357365016708,1.0519015916912295,0.6608011940494585,-1.5273870747260443,2.920128800873684,-1.231865574411891,0.8120519183421043,0.04999515117150009,-0.36768072535419255,1.013083623779546,-0.5223953316273969,-0.8811765464514657,-2.273447345960206,-0.22207207371295715,-1.4438725928246927,1.1929490162840688,-1.4230186687358155,1.9085294112264877,0.39435262706231744,-0.8138549351013382,-1.4894647370223129,0.7779634813349265,-1.1401836243267738,-1.7167566835418697,1.8709618306045694,1.9032700653372898,0.0917086187535384,1.4029074207903403,0.048762453689946354,1.3068545321650298,-2.000579403764956,0.032760130154840354,1.6834162052098516,-0.8304529697899228,0.8203978741168899,0.7719692567753033,-0.3697833697419554,Abyssinian
1.2414313244868924,2.5541359527788043,-1.0256131518979015,0.9207749608835021,0.19353899037760455,-0.030955814154488163,0.09227629940679195,0.45938472179693324,-0.09962095400251374,-0.17655833307452531,1.2584902919613226,-0.8283236450799336,0.8836683299942469,1.9494207085274562,0.8158096783515277,-0.6794558519815047,-1.5370892399651952,-1.2968929555974258,-1.8669299657079743,0.8264264757811499,1.8358608446906377,-1.638711239969039,-0.2933532530052506,0.8338884691511068,0.2738230622898342,-1.5383358605868624,-0.7705870377070937,-1.9666683464543684,-1.252641065501049,-2.6008640684804623,-2.739352871120237,-0.4492981347262616,-0.0002349631551836065,-0.09841867240623833,-1.2064610781244074,-0.17489435274668635,-2.2694650133082126,-1.1092151013838982,-0.33754936262976415,0.09209108773372078,1.6223601705087163,0.751410973912469,-0.03876333365878416,0.41078517597249903,-0.65245948274824,-0.31677920886272865,-0.7016785624898468,0.8650304387107199,1.2548805014096998,1.640400753810795,-0.3020032351522752,-0.8025746281404097,0.4460623118633705,1.3748803497623403,-0.6679129372515756,-0.7738782619452205,1.1006275121221936,1.012270059217886,-0.3106449079756645,-0.5238462936233891,-0.014130377573322576,-1.218910845487173,0.5201086955992287,0.6169625101057117,0.3766256405154851,1.002994220448559,-0.8476425014751091,3.174368365898307,-1.9317090744357648,-0.42837822550266585,-1.2891882837116728,-1.1842923300768469,-0.5338227988888534,0.8536964475127459,Abyssinian
0.9611835307533733,-0.9738155511803974,-0.3212759867168864,0.780174314711968,-1.0227007790080633,-0.795198484927966,0.05390871014698635,0.5268768695854138,0.11900269509665413,-0.29072398316637826,-0.5530182644182761,-0.8267906209634707,-0.3951283217551309,-0.1412923525497984,0.6320056162718493,-0.21547669551171392,0.29986587662660336,-1.3813566799748307,-0.4481911024106552,0.11895359551407762,0.22048285410381407,0.11915229812029297,0.9452534645474265,-0.12182267313870015,0.633898999262711,-0.3590099413998895,-0.05927170150693093,0.15424664960322176,0.03185818545147024,-1.2218433926813133,0.16712333762526727,0.0631036298356735,1.3182553140616977,0.8861987790285791,0.4698885373471884,-0.34517882725535654,0.007441633247501565,-1.2348144366502345,1.3495901484861457,1.1801159922141635,-0.008973422579395445,-1.8151385199267838,-0.7390800044946537,-0.43559806404723717,0.4559072451786177,-0.12910622175632436,-1.6257252613848798,0.6473617520475037,-1.031530298840088,0.8039349143377038,-0.4343374559822193,0.21303117425947643,-0.9827546166554074,-0.5319298173131707,0.7375246383533016,-0.28516709254563527,0.48519425271766714,-0.09822366299957559,0.08010753889758504,-1.2350699957252658,0.3869163251116678,0.35061016099859116,0.5952784153381824,-0.2894237483608518,1.0695535506160716,0.16457833887112203,-0.15915977959145944,-0.3521923197700156,-0.3093654121578276,0.3684445082474976,1.0122846447565526,-1.007427028166758,0.2715218920360041,0.628766524976632,leonberger
-0.7767291748003086,-0.9381976238199315,0.15027861994290728,0.5569675244628407,-0.38176793143952864,0.5183822385303289,-0.00801643977117977,0.29059056354657437,0.8383201694633049,0.05645647838562647,0.019517039968856814,0.2580622190695949,-0.19605240770345345,0.3424950087083876,0.7593433918351239,0.7918301997974581,1.085036311775507,1.080911839309393,-0.3252791126034874,0.37446201133840146,1.489663567500575,-0.4368983379222198,0.10299919376331729,-0.3526495743110326,-0.112953591652161,-0.5368741283597191,-0.3581330353512312,0.6212810903211673,0.9225469297138597,-0.4763179027846503,0.4897347736175478,0.1168384301549427,0.3976424664922184,0.17265923352958137,0.2568266680347481,-2.151431106859812,-0.28574170083578365,-1.4371331863319392,-0.5685693266866114,-0.589619794137789,0.20502085518856494,-1.2750614583482818,1.004429357256056,-0.825141148051681,0.5364486912163932,-1.3960508446464215,0.3744303404158658,1.736578894374531,0.27269079339791097,-0.884878734777744,0.07693676750080439,-0.8192876749530551,-0.4564857264592905,-0.26479270385801956,-0.40215309342639827,-1.3533255399461062,-0.5761942921743676,-0.38483958427342446,0.24094150641545187,0.32347970716183794,-0.07979221502390253,0.8693926541181975,0.8974031581580384,-0.3873407989786,-1.0485823384770867,-0.5484059803939597,-1.9660546872023765,-0.3120802153824908,-0.18283065521906344,1.162527046170098,-2.5373125478141763,-0.5634931190961907,-1.4251048152314787,0.13790046672798714,wheaten
-1.490923016989219,-0.643145662334927,1.2903301076905778,-1.2152123894038616,-0.4637594182412813,-0.7566199222301144,0.06909983631743591,-0.7681964026662865,-0.5616053551777614,-0.530248390194481,0.25223988231519767,1.0581555525928825,0.8849292645514312,1.1344937010280547,0.32103836247217327,0.2615629231036545,0.07577399118717405,0.4090191741900138,0.7026256458185177,1.0906194273008967,0.9982250896111581,0.4003990165728359,0.6586427760573069,-0.6239486636668915,1.8245705630713023,0.754226110447475,0.9964011969951637,-0.14957844168986392,-0.7477083898667386,1.1439033640329854,-1.1705313959105192,-0.6776640730048131,-0.8444064460146081,-1.1421370759303175,0.7345494525931276,-0.29738962712115985,-0.7930838238989512,-0.0975188063838798,0.35520144698050093,-0.2271535648289144,-0.29983862279587614,-0.31297833436056355,-0.18223540225712154,0.9961345875106122,0.8362306795366189,0.7911250528538015,0.8778804983245191,-0.5496288063839847,0.22840688409609855,-0.04810613841064381,0.6822128354555499,-0.5970549245281527,-1.2001725634995966,0.018743018057350982,0.09362653421416094,-0.7818725780937152,-1.1173462229593458,0.6902664681293208,-0.45062910213235674,0.5863393941602559,-0.7911941955140449,0.5011188814138757,0.5338965573796984,-0.8183714862731377,0.021766109912478408,0.07834215893890768,-0.5704984227745733,0.3339300206093541,-0.6210103964677424,1.1475684832505766,-0.908653716282273,1.093413308762288,0.8967837660251302,1.724424688691289,wheaten
-0.515623195840356,-0.6513648982815043,-0.96076568021012,0.40139076463055473,-0.7768832356496747,0.1365374280597738,0.9176100764341364,0.6005225121987361,-0.8985664581554295,-0.13305726960458192,0.2835575645941453,-0.24994351452029945,-0.3661367440566495,0.4077451135273586,-0.14746962025959767,0.15333968361724817,-0.5281824953184248,1.0868596828607215,-0.8027269356687097,0.026335330200540158,-0.19553197473885905,0.3643242698614849,-0.15398908142709541,-0.3957008076609607,-0.23772574470306843,0.65608324627318,-0.22264440723152276,0.08859290634886975,-0.8426905275142692,-0.5694429941893356,-0.41488124896628786,-0.40666021708100614,0.14857554225204117,-1.0643156580047282,-0.5362689343933092,0.5600542503399529,-0.7540194903918688,0.7849561277294377,0.5648789572532003,0.07753106230695156,-0.5198392138485429,0.12158291851843597,-0.46656457699457665,-0.2927050469826217,0.9228538428687554,-0.4618486530135557,-0.2020405299653322,-0.13394532121478445,0.8351302667583682,0.37299349769225054,0.2721480918517686,0.46193320011022104,0.4002241844144863,0.38922260192350255,-0.2824225312188503,1.4685322352125634,0.06830765857391458,-0.6965954913755196,-0.5363435221095801,0.3607938343348336,-0.9078515270221674,0.08053998299549561,0.7028974390778466,-0.3980554049257583,1.0683350214788978,0.18131889412852825,-0.028811611093760774,-0.2092101547382276,0.6682760050249342,0.03681033239036782,-0.16704765040105035,-0.17252507793937058,0.6340427446113029,0.10329687424627583,wheaten
0.5958307513988017,0.915081214110463,0.008335951706439,-0.7077444145494983,-0.288325928594052,0.622797254197499,-0.10711752526621646,-1.3230750639043087,0.17162566587629696,-1.1068348709558447,-0.4496412229029592,0.21080814977064724,-1.666399525290795,-0.04218949216732624,-0.7334166283630369,0.2476984611236282,-0.29349713076969297,1.7147005416588,0.035533526902032715,-0.7734847544624478,0.6745586552283483,-1.5960782406242175,-0.3651238627504774,2.303103442623481,-0.10289056717592508,1.4179978967733744,-1.1493427525022242,-0.007744927444258659,-1.5347297709499543,-0.04113752340110027,-0.11028750173861174,-0.21925727756903762,0.02198804900354748,-0.32587618364876136,0.42364294363794164,0.6327798219362984,0.13394026376508786,-1.1953076565642544,-1.3536551470345575,-1.7024710156385814,-1.266830433920938,0.7747250380179547,2.054158139136554,0.2066169433847314,1.1161587960152317,0.5102428247495631,-0.7542139645662314,0.9015052772160232,-1.8128754398099876,0.650425613037426,-0.9098739581291282,-0.7565122919623464,-1.2801906800745797,-0.09721253877228778,0.2476238176510991,-0.3968615373337787,1.129327193160835,-1.238147480524086,-0.5800201919052452,-0.13105145116147024,-0.13989082094159058,-0.8321929601676097,0.11370159047053091,2.3919192375162197,-0.5115045279066502,1.234209475868704,1.1511677257062118,1.3160385219907405,-0.20587135219224317,-1.1601494926198244,-0.8769767587416053,0.016820448984807012,0.2662374312785782,-0.16590390285660914,wheaten
1.0839327156017668,-1.173824785688658,0.44578506949776403,0.8552482100707794,-0.11006418357136225,0.07365291629031757,-0.28198016319422514,0.15085363387351253,-0.025144634245136733,0.5369391598281048,0.41713152649847435,0.2193924418324685,1.6365846788723246,1.4211807648398043,0.9180819933063877,0.2048173871499072,-0.12105431975431127,-0.1611038270970732,1.2032208895688377,-0.4822637931716662,0.1615797647429736,-0.5214068456006055,0.18869053386277101,0.829391484731478,-0.22622075874850764,-0.10514465244058616,-1.4102395036689548,-0.26177389187434336,0.5706877883702042,-1.0499639858334533,0.5519064093741021,1.323095816641191,-0.5939963763716812,1.1530285190220575,0.3643928747556599,0.061054101555601946,-1.407466972404798,-0.5803670122353571,-0.05162625788536384,-0.5553377798399223,-1.881885371805149,0.5960410362930215,0.5769557063748544,-0.6227453246568522,-1.06951738564797,0.22416665676530453,1.179665235415723,1.5879632335554217,-1.099192359874464,-0.7137045267369452,-0.09293584577335598,-0.295321717669345,-0.6423167301074687,1.9353249970508455,1.1609518875281364,0.5168100194118653,-0.8640746402255054,0.9838174518014408,1.113363727647376,-0.42361701560104764,0.02047646031764854,1.134041480814264,0.3874114950592567,-0.5735673478835536,-1.6519057059469047,-1.6773937907289516,-0.33543448499237083,0.3181645179442753,-0.4858860807461414,-0.6273194961084201,-0.1976659837642397,-0.5468763118311034,0.4995118642387148,-0.47793044283856023,Persian
