pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,pca_57,pca_58,pca_59,pca_60,pca_61,pca_62,pca_63,pca_64,pca_65,pca_66,pca_67,pca_68,pca_69,pca_70,pca_71,pca_72,pca_73,pca_74,pca_75,pca_76,pca_77,pca_78,pca_79,pca_80,pca_81,pca_82,pca_83,pca_84,pca_85,pca_86,pca_87,pca_88,pca_89,pca_90,pca_91,pca_92,pca_93,pca_94,pca_95,pca_96,pca_97,pca_98,pca_99,pca_100,pca_101,pca_102,pca_103,pca_104,pca_105,pca_106,classe
-0.8253081226978201,-0.10514471402984711,-1.4469502020196805,1.754525217719873,0.09439839057564747,0.2765623175558692,0.14263648539726342,1.1026667532979089,0.26654825859173015,-0.019911185108365256,0.20280838422928865,-0.28369198581443794,-0.06648129799561378,-0.6472887458093708,-0.6713630534088302,-0.19018639953635216,-0.7400745853801487,-0.4257318074858768,0.22438236816991958,-1.724135078716449,-1.27665559626493,0.33604172191020026,0.7928962851395042,-1.0913483020368697,-0.8320679967632945,0.2603014484896705,0.1521368385073967,2.019214290961732,-0.5107543776980348,-0.462390529836511,1.681465570472957,1.196966626961027,-1.0720234272580609,0.09229102077180966,0.12104306231985791,-0.2587402789894154,0.23777904731114105,-1.4815855052524434,-0.33601596136576417,-1.5576055420062056,-0.7437401653287398,-0.5942429741075844,0.3101979373723508,0.39455764099813506,-0.5121335050426546,-0.7706616717278637,-0.8832609917159686,-0.20588929409470544,0.2641018974103804,-0.297562364209795,0.15053084446774845,-0.39880343304911836,1.5001410494763392,1.7839695049329856,0.08976666881712826,1.2615024695963655,0.531424171494745,-1.483469380774073,-0.8291336073845247,-0.05581715762813513,-1.135272823924004,-0.053394069064072014,0.3786853185431151,0.5861189217229514,0.9483010562175241,-0.9059204229150564,-0.8450734549816069,-0.3897827207626439,-0.21700416589267785,-0.06756857353886227,-1.2704982340448332,-0.6600075560535097,0.421964948710329,0.7214610802959232,0.5900109985873477,1.3917674488399088,-0.06153825266851322,-0.10743816086180312,1.034135769465524,0.3538761721316192,1.006226474707625,0.7265615417337224,0.29089326789200737,-0.9384608764543565,0.2974753709322539,-0.908812316053828,-1.3504531715444759,-0.5755367287843719,1.0582975543836781,-1.54934291337282,1.1532065578547175,0.1828339139401989,-0.18236801318211474,0.5915858635011041,0.318664666533896,-0.382385434326802,-0.9189322655862416,-0.06283625279505828,-1.2446270220888227,-0.4315245678836821,0.37315163544100544,-0.5955235442702739,-0.24967795098024276,1.7614746224959055,0.293419082108627,0.7013857621349997,1.1000949050619075,wheaten
0.8054491530331924,1.022143148784426,-0.455926176974892,0.2086589033712491,1.2181282203670902,-0.9320460622099118,1.7392011287652076,-0.5242823701439709,-0.9342971799383211,-0.4066167130806967,0.8325851778337231,-0.550995629525786,2.562311212272431,0.8379165874474461,1.8514421423949,1.1607872484675887,0.28902324529379,-0.5778981241155358,0.9092071096268373,1.2282226673742473,1.9403030049725385,0.6568882210588506,0.1836339804854273,1.3549342940293614,-0.11774116018971204,-0.09856766353999682,-1.2928467336676308,-0.7414092733041585,-0.1100978243921617,-0.3608980076252843,-0.9798246163381699,-0.06932389158717966,1.3068799089217231,-0.4152947976940533,-0.38251434086517216,-0.7322817644747348,1.0597019080230003,-0.7807201629838434,-2.159534957254659,-0.8684833965224183,0.6953316732295561,-0.8931157398135744,-0.31882489761762833,0.35162525591476573,-0.7385972693074856,0.709310578185597,0.13739274926859155,-1.0474100832916764,-0.4957561759340246,0.6833277900137726,-0.10261914456862499,1.606180766197847,0.48346705094703674,-0.05986368641622409,1.7866875442076955,-2.0423199625461423,-0.3421576777624727,1.6624887889709916,0.2553250834203725,-2.484606618032076,0.8855197571753333,2.0251181156785383,-0.317371938667108,0.6285606160505383,0.08157711394301445,0.252699450523696,0.01760150663584026,0.6212470673706229,-0.06910259735836738,-0.3409771986982959,0.4000814648530666,1.984311055215816,0.08556535013471508,0.20915782911062725,0.6071975257734088,-0.4427259821237901,0.010896685266509627,1.1799018293014476,-0.11064011823237392,0.6716187156653013,-0.39740180589934215,0.06188107253900113,1.1333291431766033,-2.7557615192482965,-0.283331427624384,1.2322456972540494,1.2811364535018621,-0.6306283740079882,0.9241281795238918,-2.867166086817198,-0.5208697486664592,-1.2206380528012324,-1.7277811710949003,0.13167113483789397,-1.0531412844289436,-0.2330534980241669,-1.533041694376014,-1.1767948608396068,-0.6011511468357974,1.2096300614033662,-2.2999908622313257,-0.4584305410539342,-1.593553302241792,0.4203737232603838,-3.2115644154987355,0.7213867438202494,0.5080103944428549,leonberger
0.1311280240619705,0.0007851285006457654,-0.5865175730342146,0.7716219028132996,-1.348502749782575,-1.0697368801814986,-0.0032552998731952922,-0.5800514617553759,0.23914992923035805,-0.1346926744663828,2.239829593659517,-0.9392134242597323,-0.0036797006967516786,1.0614563733561222,1.2023247522244387,0.318841070777417,-1.3004789823366012,0.20049159711718678,-1.5226426250144616,0.8692917489683473,-0.38219895281749244,-1.3583594779351575,0.9508256012364333,-1.378480813642536,-1.8529248686314999,0.6174965885138479,-0.3742933217863024,-0.1325018781370046,0.28710669453075277,3.222799406267569,3.029977523597137,-0.14853997594600507,0.6285810459920689,-1.3613003357623163,1.29558154354017,-0.2758906946009488,-1.302016204113364,1.2550396763783718,-0.4630565711925098,-2.2005175194665862,2.3714489174490168,4.048737126447497,0.11251581519178318,0.404095896142439,0.877483394201722,-1.1448732765541674,-0.8526966590100794,-0.8569538800538357,-1.6748270992100458,0.3608191867065755,1.7635954805805365,-1.6798951875196662,0.6162981203147447,1.4541011998552633,0.4397087261476138,-0.09414970686967035,-0.1829507856988462,1.6505564027710893,-1.9625961831473138,-0.31753102012610207,-3.0355289948164246,-0.38476468266065766,-1.1470302894640247,-0.41239906293661793,-0.5303134309902775,-0.3031280612196319,-0.8303702246786905,0.337925212853656,-0.3704481854964665,0.06326042656600725,0.9877322358929844,1.4274792260415932,-0.8149554205259751,-0.8428122745267462,0.3284825769827494,-0.3854195414253758,-1.4948661770359826,-1.5969392385565382,0.42534711967568867,-0.5977812369770567,-0.049034896735242146,-0.05757885197141387,0.2888946825860361,0.6128994622527325,-0.4521521858430366,-0.2989748116535783,-0.6873484892810908,1.5676936171201894,0.2253784268044479,-1.152767271539549,-1.1691584986989711,-0.07253398573404392,-2.607684538228912,1.2952374814562724,1.0778416829630537,1.002990752457844,1.6797975460270078,-0.6048131955728894,-1.3967374357546987,0.3820892259145404,-0.04642021589235245,1.9390015071090836,1.6024041435165473,0.9011064604835306,0.1815437192307243,-0.9681117283684136,0.09203134337019694,Abyssinian
1.2027922896056213,-2.237341343623002,0.43667268083835264,-1.4376887019644529,-0.7236441242982721,-0.19689742419415715,1.371912741962859,-1.928329083488847,-0.1402484717545467,-2.0530070472197757,-0.0004797152297867982,-0.5606893696945926,-0.34755048056715415,0.9911946394383303,-0.8857131743570518,-1.5564460464850869,-0.9596118656808188,1.2081171126339467,1.4886316240440383,-1.7709256273314724,-0.8363276929220057,-1.567928691190835,-0.5396300984253815,1.6602735178225276,1.8891252968249708,0.00715203036197877,-0.7967919103420656,2.867418555705608,0.5307094075177927,0.17283505156949636,1.3549197490167393,-0.7793474202418762,-0.721521832608543,0.03073063478705895,1.6503969748338838,-0.332223188486396,1.0085963429226057,-0.4199268382844175,0.6888818129368516,3.3212648715315014,-2.6044353828782265,-0.29921028811805983,1.0889592038213962,-0.5006256684796865,1.2425044145812523,-0.5446683338851337,-1.9649528253653123,-0.7559482010703079,-0.7888051180493512,-1.2925127888679069,0.19088765090445664,0.563847373504538,-0.8463878083042314,-2.0100124486716062,-1.1004584870521086,-2.404394644275026,1.126017471797244,0.7074453261772867,1.0005808238428342,0.18029078020804992,-1.0297240566505477,0.8300826039829501,-0.14938498091851315,-1.0397840177319118,-1.035167750710449,-0.4635333955528769,-1.082678001521816,-1.4680363869578008,0.8099234994203766,1.0102270766642447,0.44506349958739105,0.8586575155637309,1.1684624581925078,0.6797791038144843,3.582446533758387,0.1757206867847318,1.6270788783119159,0.522275550995387,-2.944884839656555,-1.2757429001999412,-0.010127327264024075,0.9429617725133247,1.2781514915305299,-0.8601799748527039,-0.20952138821781405,0.9137075998670485,-2.449379189029084,1.1154686282165738,0.614641694714099,-2.170715013883293,0.21471165921994456,-0.5846725399269652,-0.4118905891802604,0.4592694072968373,-0.5294879174553782,3.858234749156014,-2.039919716183582,1.2189367993147544,-0.34281731634449286,-2.1769259808494743,2.3510885835602826,-0.48490755591785306,-0.6044850230000558,-2.2039018020740984,-1.5830381672825555,-1.892679835588062,0.4078781108722056,Abyssinian
1.0192356630238097,0.8608228530326278,0.41025264694698244,-1.2693723922362796,-0.06028099601867521,-0.5088949275180716,0.19322158341672063,0.4638604629268791,0.2212361384746744,0.25346355531796916,-0.04654813605703748,0.723923688156239,0.33941291059698225,-0.21669142755855175,-0.48563368890393305,-0.1145267492398047,-0.2780710259635445,0.9524979161929822,-0.5208498347544066,-0.3103678807015629,0.3205738660008814,-0.2948495839064343,-0.6196242398128955,0.8747874977424253,0.9643680980497658,0.05436540388337754,-0.22960064917134917,0.11509888323658585,-0.09279710702679281,-0.8205167899453317,-1.0304812151110416,0.532133796126385,-0.06690813153055657,0.6871566559111573,-0.09901177736425841,0.5225499911384285,-0.8891941653406843,0.49423119511739194,0.9701391096269586,0.7708842517153887,-0.3196975496208215,-0.8596356815132136,1.2283096423693862,-0.9075376186002836,-0.48741181174441367,-0.6243779123721566,1.3698903185238334,-0.6740441834797625,-1.5737400927630778,-0.04732996821876349,0.6061541362757344,-0.5350843480320207,0.44439151872417887,-1.1487950721880609,-0.2189591434982585,-1.196039235230267,-0.9726104528918785,-0.8034206671671837,-0.9682840283283092,1.1541464524929097,0.011487316104484436,0.1785380339982993,-1.1147865711148564,0.9316657834076414,0.36001943244282825,-0.26892013648269003,0.7937387093488861,-0.5927644036604519,1.2625170755304385,0.5467530559709638,-0.05790020223672776,-0.48309382428360775,-0.41910514391459747,0.2806545828343088,-0.42130826777290403,0.3056167844803803,-1.3792397060931962,-1.0205631141142264,0.9998021426059143,0.9756608218189137,0.06210168273519959,1.232232020382096,-0.5437536234284829,1.0459274700198207,0.2274079190242933,-1.8546055406546265,1.2207252490287426,0.3415355335087828,-0.887653124339455,0.521663703915772,-0.09256603562610241,1.3196157532696837,0.37729859470437427,1.0019192988513164,-0.49167516114544596,-0.11265647688499549,0.277949579567013,0.18856385446449436,-1.7310152981872995,2.0188219454153478,0.17031807726901194,0.4819240593771557,-1.984528415621051,-0.5606531151795576,-1.0652101575687167,1.0415597652061899,-0.6401665824980475,leonberger
-0.9166228261166983,0.04868711796854212,0.39967042887677234,-0.31380881531491317,-0.10730558726617684,0.06064230966641912,-0.48813314361968957,0.3229008629250888,1.1433009693274765,-0.6295308263046502,-0.21244771075349247,-0.018562335021565173,0.8914361995433625,-0.7823013161247506,-0.5630222776799607,0.30756133104436967,0.05886133729352483,-0.45971885092832754,0.8167682527637408,-0.14810789189172124,-0.6658827418924828,-0.5014335358086455,0.36851377176739514,0.11532293449916964,0.5499934620979182,-0.34405209374479645,-0.31502719430153997,0.2583284819219511,-1.6302633147126815,-0.4871889587598667,-0.4853131323540449,1.236403991804855,-0.15453517454786905,-0.9938684704049163,-0.06637295324509507,-0.2389275674414057,1.2100806762860783,-1.2835555568012207,0.8406340652699436,0.22734958213691592,0.7413342788576213,-0.3195142609093744,0.4736817240024371,0.9682372395287016,-0.06318866396858816,-0.005925851648357761,-0.3329978517184208,-0.965929675204151,0.42727433315590985,0.3689820642002253,-1.5203775545839686,-0.9010223971755723,0.24354308552542384,-0.7745333652777913,-1.0081539883697221,-1.9673127302630764,-1.7448653732500465,-1.2278398220049205,-0.838489332996966,-0.2814442786256752,1.047438354306777,-1.2134682328007795,-0.9195134817857858,1.0349413116458703,-0.2381671063368937,0.4569229578036153,0.9585231660812032,0.601622270747856,-0.7312547983940856,1.2357568327002046,-1.0856827497399935,1.3370871423841935,-1.5021849455786653,0.339204693424875,0.7015183507967763,2.151101703303402,-0.28987847460385546,-1.2038335732976422,1.1509693862761872,0.23573235574524018,-1.460739467129626,-0.9590741892626827,0.33517157963956384,0.63167038478097,-0.1404177710087445,0.8278226554724856,2.3619375669656226,-0.6325062897828955,-0.3060952534151927,0.4288271171670606,-0.3877046810952572,-0.5050552865556662,0.09264167420252388,-1.3002710440813054,0.4795437778828887,0.039829013049594054,0.5603641878771815,0.7637731999335697,-0.7679541949012356,0.4630133895221841,0.0625959926658945,0.8903583975270437,0.4169052575482997,0.8683859324075586,0.13038372094359685,-1.5118883581273077,-0.6326707285154638,wheaten
-1.6659715368230679,1.0012001031690259,-1.093042493590744,0.9155527238323037,0.041043124668663715,0.2954334941515089,0.6544987948104812,1.2982049828352489,-1.1059327007612814,0.3288847663950529,0.6910620702409273,0.13313530166321697,-0.2505138431440963,0.6814632611293082,0.3301863979988366,0.2848718931529549,-1.080438855001351,-0.672296194721375,-0.7912495797255457,-0.013567535918876494,-0.16551312137187812,0.3895269086604164,-0.5989538699275233,-0.6827397233733719,-0.2658949749738343,0.2500009927454331,0.7114214311463588,1.0253487405569315,0.6810852156707878,0.6346010053951592,0.7080165665097795,-0.14583243806947416,-0.4149197336952556,0.2830581789741306,-0.5102643862112402,1.4847505594903578,0.1191846386605274,-0.7317879110939864,-0.09297395307482746,-0.09645906796814536,-1.2120886344689672,0.4919436380056646,0.6137855801548082,-0.24604344380872128,0.3826665180112627,-0.4439052813791308,-1.0002856266426101,-0.08931249704842718,-1.1194400930322317,0.40170961109266945,-1.442463440648294,0.852155818581164,-0.20887479922737234,0.6256979440211352,-1.111952466319257,-0.8003037165732296,-0.19286309708749413,0.34742536297475024,-0.5896872644035496,-0.34911733680630935,-1.2893270002378234,-0.4095905341587491,-0.9991332616024222,-0.14197284552836006,0.006874516822077856,1.6921932335028351,-0.019867703593160754,0.5871773663053882,-2.370262374312996,0.7378614661014674,-0.20724430709812722,0.11321329579508324,-1.368302522504245,0.34441312836340626,0.7908804987304583,-0.6034354829422396,0.4006131327866698,1.0238927980296455,-0.35994809690981366,-0.020679401466343863,0.06424368070010807,0.1442340981229828,-0.408774565939676,-1.1646245010652443,0.1190568763924236,-0.3968456204582775,0.5521637801788498,0.437537603278549,-0.2208820231325238,0.12892446581824382,1.0027334427135437,2.0164618807993118,0.739286765099996,-0.3153004235346238,-0.4092502231551998,0.452544417987544,-0.2992870125405992,0.016089321890147116,0.05818957101835354,-0.17467366624325428,0.4867938889053129,-0.2895463010723355,0.06708415226748544,0.19985913948852532,-0.014405059394357732,0.5798734526236127,2.0508073475425954,wheaten
-0.4958297627580365,0.2968798333270826,0.5545451576042429,-0.843029743015006,0.7681510258517635,-0.16416826297727105,-0.6154096347028799,-0.26756709019893593,-0.5940864953384685,-0.8285361237790189,0.19354571245753902,0.5753356682310106,0.000961615171795479,-0.630488914152067,-0.19085725329553332,0.4134054687060211,-0.30008072194493784,-0.028241444772522262,-0.8068463473002718,-1.0762291252201686,-0.49992500778090876,0.39936684889238105,-0.355670730454792,0.028938014539259763,-0.6785997730481953,0.4726476075274058,0.5260858534006201,-0.2589151834180844,0.24033834773262003,1.0163345374048258,0.13323468589856344,-0.5703404265620643,0.1639287421283905,0.02800516608029761,0.23245429770241893,0.5809905002949384,0.3718644191766251,0.7947633583177696,-0.4702208805177519,0.5800121250364086,-0.7827333426110527,-0.08335301978739927,0.7683435904100117,0.3169622888593012,-0.3839714090418934,-0.8611632525898174,0.47324686495598106,0.39385103201577154,-1.0351866083623569,0.10307180913086902,-0.5991358973126277,0.15330824667969808,0.5976652757430448,0.2674490869670804,-1.9051591121096667,-0.07010409433215045,0.23065026581683212,-0.3994749659653873,-0.8178838330023632,-0.1388561909909614,-0.3808569727071883,-0.21760442791822113,-1.5034368457402019,0.9751396725445572,0.1151757974103395,-1.1548763731634326,0.850795076564722,-0.3902432156713716,0.6319786813261805,0.0636711587007997,-0.3944459855634421,-0.4828964588800668,-0.12519643098677938,0.8735882794493044,0.35332094447348683,-0.01204723689457761,-0.7613905884543497,0.40789452234883156,-0.2378341817417518,-1.051423826562974,-0.4683982214944072,0.09640153398607051,0.4733075791713167,-0.4936444665197558,0.22278439394672678,-0.7585623210300034,-0.0943258603532772,-0.611183831416489,0.34767989858680476,-1.0464622480718389,0.41793936716792984,-0.3506906443509046,0.06932237652375557,0.7251989066454005,0.60160213340966,-0.29469378442346966,0.0028396284101891663,0.7667335008249163,0.06061945061749463,-0.5769861885852324,-0.17361451104257125,-0.10878103774030452,-0.5047371458064326,-0.4453517785449182,0.24227795830895468,-0.28797499624249295,-1.4083114628602538,wheaten
0.5311949825479121,-0.8329432317138099,-0.8973166862247097,1.1598409627715194,-0.33459448078082915,0.03661312015900674,0.20251329703643156,0.10666253432806394,-0.46908518119091547,-0.08636404643207156,0.11049786679344355,1.3671749961079014,0.8023915442282611,-1.4686832597502069,-0.3392577414362122,1.4921803423254565,1.9446723832593862,-0.48927463974015173,0.31351289922196157,-0.09994198271530715,0.9231145379264066,-0.7622783751222041,1.2414305992708679,-0.2688735202966493,-1.107006386156847,-0.6984359460155872,1.8195013915787595,0.34131878149434175,-0.37284753427804745,1.156950909473265,0.23357371128084878,0.027956155134191567,-0.9836822735469907,-0.08407453135282064,1.3769336206549703,0.7782107510068713,0.7852441670717105,-1.0143676292934927,-2.2232041033795866,-0.007436185703456608,-0.8020421297565551,0.12974239078355215,-0.15225261329694376,0.00813072202159423,-2.2466721881725666,0.8266157943390732,-0.41955549056902003,0.08609549415008748,-0.13965920019392802,-1.1969444701297727,-0.3395434381910319,0.6069511519069164,-0.05878819176615362,-1.1271898953783797,0.6407400914498899,-0.20482635201261634,1.4653235138647767,-0.13292901865438456,0.44578764830989687,-0.7247137756738408,1.0808152157743656,0.38864560054449276,0.5320718722790778,-0.43528853378306,-0.9260930289236374,-0.6407668286673744,0.49914265650794687,-1.4180099916381812,1.076243166990953,-1.8394859024352574,0.9822887719575515,-0.0433333830121455,1.9231867967224878,0.8057083207218738,1.1676900114696944,0.025578161214405346,0.4058878869643213,-0.613268794184614,0.028395593208481375,-0.796013473932793,1.0655390850649549,-0.3974093906683889,-0.8518379255672532,1.9908592469532576,-0.7879390203984111,-0.6995105518891007,-0.7013099355265474,-0.22107170776778048,0.4811141273237226,1.2178995218924804,0.4170266582929904,0.28650119141408137,0.7549849974811766,-0.3868166204981213,0.47436828380843327,0.4834091457079315,0.5721060512421383,0.5437663093683804,0.7260638001922127,-0.7897506310496609,0.4264247192679068,1.2831746295431283,0.9650543016565455,1.3638113131615932,1.1662538254982977,-0.5603507737019553,-2.2281937349619607,wheaten
0.89902282914639,1.0099784966078567,1.145649646341319,-0.4603512631534414,-0.338116536647399,0.4911718776816689,-0.19128760817127588,-0.7916994288067032,-0.05402208736354391,0.13286208954935194,-0.7949046963982938,0.1399676754652942,-0.0034468932952093265,0.7278397297016119,-1.5545934334264284,-0.7370624386534492,-0.5878704212307745,-0.4146076944119321,0.7372241561591256,0.3962523470120213,0.027203543085100364,-0.5230916560929133,0.8080972099428891,-0.5019916458929735,0.9061461797179842,0.42832643601181447,1.110838796324348,0.26244553210050786,-0.5785614100179899,-0.21241286695257797,-0.3539195929456433,-0.4355147475593332,1.4114223381304611,-1.5274150966505518,-0.6678297440537228,0.49505779455084564,0.8888024814629557,-2.569966953641701,0.27573252712081303,0.26386568914336783,-0.46379514051642845,1.844410740333064,-1.1941576365829707,0.01784555181515489,0.51662596072511,0.43708164197098615,0.1823904011080406,-1.7757268664304031,-0.17594383585916015,-0.809111533393877,-0.888648279766147,0.6931561925321426,0.5478673686198674,1.6260668854378855,1.1398925488446714,0.460409601007815,-0.9174317756047435,-0.0040991642395816034,1.1661486476820915,-0.5333319771626766,0.29029628924179335,-0.9535327160333438,0.7854378171769991,0.7850947166374971,0.0888107073907622,-0.8098848136533688,0.6700108661968699,-0.5821198839353514,-0.012565028780895118,-0.904739043713762,-1.778716642521608,0.8793123062993103,1.5259293642933087,-0.6766763710319582,-0.3505170176152009,0.3068175572442027,0.3472979051872838,0.8364227857577758,0.01918942316275251,1.4917042396395972,-2.1464861495794083,0.7556995024359641,-0.05027837361232167,-1.7108729737098671,-1.7073400675529238,0.969960718849245,-0.1866582897294023,0.4270462612364365,1.597317045754422,0.7551108057849143,0.7032689720189124,0.08807345095641027,-0.5532001032474162,0.14336386991975142,1.1930668448959851,0.3140463940303474,-0.3686074342375187,-1.5236875537466972,1.0489583135937217,-0.4971650340042159,2.329993622579774,0.8170918611526959,0.6766510880993487,0.11068300976793068,0.12551006237631382,-2.439295330623081,0.07002047649221374,Persian
